serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
ECRX1823000199,000BC216FE7A,P300,ACTIVATED,00185803000bc216fe7a,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000200,000BC216FE7B,P300,ACTIVATED,00185803000bc216fe7b,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000201,000BC216FE7C,P300,ACTIVATED,00185803000bc216fe7c,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000209,000BC216FE84,P300,ACTIVATED,00185803000bc216fe84,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000214,000BC216FE89,P300,ACTIVATED,00185803000bc216fe89,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000216,000BC216FE8B,P300,ACTIVATED,00185803000bc216fe8b,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000217,000BC216FE8C,P300,ACTIVATED,00185803000bc216fe8c,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000220,000BC216FE8F,P300,ACTIVATED,00185803000bc216fe8f,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000221,000BC216FE90,P300,ACTIVATED,00185803000bc216fe90,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000224,000BC216FE93,P300,ACTIVATED,00185803000bc216fe93,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000225,000BC216FE94,P300,ACTIVATED,00185803000bc216fe94,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000231,000BC216FE9A,P300,ACTIVATED,00185803000bc216fe9a,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000235,000BC216FE9E,P300,ACTIVATED,00185803000bc216fe9e,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000236,000BC216FE9F,P300,ACTIVATED,00185803000bc216fe9f,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000237,000BC216FEA0,P300,ACTIVATED,00185803000bc216fea0,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000238,000BC216FEA1,P300,ACTIVATED,00185803000bc216fea1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000239,000BC216FEA2,P300,ACTIVATED,00185803000bc216fea2,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000240,000BC216FEA3,P300,ACTIVATED,00185803000bc216fea3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000241,000BC216FEA4,P300,ACTIVATED,00185803000bc216fea4,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000243,000BC216FEA6,P300,ACTIVATED,00185803000bc216fea6,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000244,000BC216FEA7,P300,ACTIVATED,00185803000bc216fea7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000249,000BC216FEAC,P300,ACTIVATED,00185803000bc216feac,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000250,000BC216FEAD,P300,ACTIVATED,00185803000bc216fead,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000251,000BC216FEAE,P300,ACTIVATED,00185803000bc216feae,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000252,000BC216FEAF,P300,ACTIVATED,00185803000bc216feaf,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000253,000BC216FEB0,P300,ACTIVATED,00185803000bc216feb0,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000254,000BC216FEB1,P300,ACTIVATED,00185803000bc216feb1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000255,000BC216FEB2,P300,ACTIVATED,00185803000bc216feb2,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000256,000BC216FEB3,P300,ACTIVATED,00185803000bc216feb3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000257,000BC216FEB4,P300,ACTIVATED,00185803000bc216feb4,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000258,000BC216FEB5,P300,ACTIVATED,00185803000bc216feb5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000259,000BC216FEB6,P300,ACTIVATED,00185803000bc216feb6,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX2122000054,000BC214DC36,P300,ACTIVATED,00185803000bc214dc36,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX2122000125,000BC214DC7D,P300,ACTIVATED,00185803000bc214dc7d,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX4022000016,000BC214DC97,P300,ACTIVATED,00185803000bc214dc97,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX4022000023,000BC214DC9E,P300,ACTIVATED,00185803000bc214dc9e,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX4022000058,000BC214DCC1,P300,ACTIVATED,00185803000bc214dcc1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX4022000073,000BC214DCD0,P300,ACTIVATED,00185803000bc214dcd0,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000034,000BC214DCFB,P300,ACTIVATED,00185803000bc214dcfb,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000051,000BC214DD0C,P300,ACTIVATED,00185803000bc214dd0c,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000054,000BC214DD0F,P300,ACTIVATED,00185803000bc214dd0f,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000118,000BC214DD4F,P300,ACTIVATED,00185803000bc214dd4f,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000130,000BC214DD5B,P300,ACTIVATED,00185803000bc214dd5b,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000147,000BC214DD6C,P300,ACTIVATED,00185803000bc214dd6c,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000157,000BC214DD76,P300,ACTIVATED,00185803000bc214dd76,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000173,000BC214DD86,P300,ACTIVATED,00185803000bc214dd86,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000187,000BC214DD94,P300,ACTIVATED,00185803000bc214dd94,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000189,000BC214DD96,P300,ACTIVATED,00185803000bc214dd96,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000205,000BC214DDA6,P300,ACTIVATED,00185803000bc214dda6,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000206,000BC214DDA7,P300,ACTIVATED,00185803000bc214dda7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000207,000BC214DDA8,P300,ACTIVATED,00185803000bc214dda8,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000208,000BC214DDA9,P300,ACTIVATED,00185803000bc214dda9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000209,000BC214DDAA,P300,ACTIVATED,00185803000bc214ddaa,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000210,000BC214DDAB,P300,ACTIVATED,00185803000bc214ddab,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000211,000BC214DDAC,P300,ACTIVATED,00185803000bc214ddac,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000212,000BC214DDAD,P300,ACTIVATED,00185803000bc214ddad,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000213,000BC214DDAE,P300,ACTIVATED,00185803000bc214ddae,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000214,000BC214DDAF,P300,ACTIVATED,00185803000bc214ddaf,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000215,000BC214DDB0,P300,ACTIVATED,00185803000bc214ddb0,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000216,000BC214DDB1,P300,ACTIVATED,00185803000bc214ddb1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000217,000BC214DDB2,P300,ACTIVATED,00185803000bc214ddb2,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000218,000BC214DDB3,P300,ACTIVATED,00185803000bc214ddb3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000219,000BC214DDB4,P300,ACTIVATED,00185803000bc214ddb4,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000220,000BC214DDB5,P300,ACTIVATED,00185803000bc214ddb5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000221,000BC214DDB6,P300,ACTIVATED,00185803000bc214ddb6,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000222,000BC214DDB7,P300,ACTIVATED,00185803000bc214ddb7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000223,000BC214DDB8,P300,ACTIVATED,00185803000bc214ddb8,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000224,000BC214DDB9,P300,ACTIVATED,00185803000bc214ddb9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000225,000BC214DDBA,P300,ACTIVATED,00185803000bc214ddba,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000226,000BC214DDBB,P300,ACTIVATED,00185803000bc214ddbb,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000227,000BC214DDBC,P300,ACTIVATED,00185803000bc214ddbc,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000228,000BC214DDBD,P300,ACTIVATED,00185803000bc214ddbd,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000229,000BC214DDBE,P300,ACTIVATED,00185803000bc214ddbe,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000230,000BC214DDBF,P300,ACTIVATED,00185803000bc214ddbf,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000231,000BC214DDC0,P300,ACTIVATED,00185803000bc214ddc0,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000232,000BC214DDC1,P300,ACTIVATED,00185803000bc214ddc1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000233,000BC214DDC2,P300,ACTIVATED,00185803000bc214ddc2,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000234,000BC214DDC3,P300,ACTIVATED,00185803000bc214ddc3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000235,000BC214DDC4,P300,ACTIVATED,00185803000bc214ddc4,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000236,000BC214DDC5,P300,ACTIVATED,00185803000bc214ddc5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000237,000BC214DDC6,P300,ACTIVATED,00185803000bc214ddc6,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000238,000BC214DDC7,P300,ACTIVATED,00185803000bc214ddc7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000239,000BC214DDC8,P300,ACTIVATED,00185803000bc214ddc8,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000240,000BC214DDC9,P300,ACTIVATED,00185803000bc214ddc9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000241,000BC214DDCA,P300,ACTIVATED,00185803000bc214ddca,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000242,000BC214DDCB,P300,ACTIVATED,00185803000bc214ddcb,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX5222000243,000BC214DDCC,P300,ACTIVATED,00185803000bc214ddcc,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000182,000BC216FE69,P300,ACTIVATED,00185803000bc216fe69,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000207,000BC216FE82,P300,ACTIVATED,00185803000bc216fe82,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000146,000BC216FE45,P300,ACTIVATED,00185803000bc216fe45,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000148,000BC216FE47,P300,ACTIVATED,00185803000bc216fe47,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000260,000BC216FEB7,P300,ACTIVATED,00185803000bc216feb7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000147,000BC216FE46,P300,ACTIVATED,00185803000bc216fe46,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000068,000BC216FDF7,P300,ACTIVATED,00185803000bc216fdf7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000140,000BC216FE3F,P300,ACTIVATED,00185803000bc216fe3f,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000144,000BC216FE43,P300,ACTIVATED,00185803000bc216fe43,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
ECRX1823000141,000BC216FE40,P300,ACTIVATED,00185803000bc216fe40,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
